student_id,name,gender,score,latitude,longitude,socioeconomic_status,disability,choice_1,choice_2,choice_3
ST14422,Anthony Boone,Male,200,-1.2173058572146571,37.77504130806357,4,0,S1047,S1003,S1029
ST14423,Joshua Adams,Male,134,-0.8851464412801655,36.98328052843823,6,0,S1008,S1027,S1014
ST14424,Timothy Mcdaniel,Male,224,-1.1987925869632154,35.90285347354037,4,0,S1022,S1023,S1003
ST14425,Steven Knight,Male,364,-1.1483273290477514,36.62570621004963,10,0,S1028,S1038,S1004
ST14426,George Weber,Male,324,-1.5880737812838357,36.88854777525719,9,1,S1048,S1014,S1045
ST14427,Jessica Hall,Female,360,-1.5458713705183893,36.04633172457463,6,0,S1029,S1031,S1035
ST14428,Kenneth Adams,Male,290,-1.799251754909251,36.459159528238374,8,0,S1039,S1033,S1001
ST14429,Sara Hernandez,Female,239,-0.2148092155901562,36.47785459579208,1,0,S1047,S1008,S1034
ST14430,Emily Robinson,Female,211,-0.7459264294446154,36.63941990869776,1,0,S1006,S1022,S1041
ST14431,Samantha Harris,Female,270,-1.2032379710230139,37.221718836505374,6,0,S1001,S1037,S1013
ST14432,Troy Davis,Male,303,-1.9651585147585064,37.075862776639894,8,0,S1023,S1036,S1042
ST14433,Veronica Nelson,Female,236,-1.2773836497900035,37.76567567512792,7,0,S1005,S1022,S1011
ST14434,Anna Bruce,Female,302,-1.1951807314225802,37.60481029704706,3,0,S1020,S1028,S1021
ST14435,Joe Martin,Male,305,-0.567393115501566,36.732790493716074,6,0,S1001,S1009,S1046
ST14436,Daniel Rodriguez,Male,266,-1.1899252849817583,37.26748807994747,6,0,S1021,S1040,S1002
ST14437,Elizabeth Riley,Female,317,-0.7135571204864027,36.839189640764644,8,0,S1042,S1001,S1035
ST14438,Jasmine Lewis,Female,264,-1.6333343845085553,36.62385298102446,7,0,S1024,S1037,S1009
ST14439,Angela Marquez,Female,221,-1.336819745180276,35.57049626203261,7,0,S1037,S1012,S1015
ST14440,Nancy Cruz,Female,290,-1.7868902018645723,36.70865588998541,8,1,S1002,S1039,S1016
ST14441,James Weaver,Male,188,-0.7694008948762101,37.117466673172984,1,0,S1005,S1007,S1026
ST14442,Sierra Henry,Female,245,-0.7375358580518694,36.34009017129705,6,0,S1032,S1002,S1046
ST14443,Kelly Morris,Female,101,-1.3503894226398685,36.34803358505708,3,0,S1009,S1037,S1023
ST14444,Luis Massey,Male,279,-1.8860752642878604,37.157485679525806,3,0,S1012,S1040,S1033
ST14445,Jake Warner,Male,216,-1.481704764963279,36.737982283809785,10,0,S1048,S1027,S1036
ST14446,Michael Gray,Male,325,-1.3760084421723824,36.5666507206182,10,0,S1014,S1044,S1037
ST14447,Daniel Edwards,Male,358,-1.5166306250115393,36.413210508805726,9,0,S1018,S1040,S1027
ST14448,David Roberts,Male,171,-1.2954444654254746,35.83627314544676,7,0,S1012,S1024,S1036
ST14449,Kyle Harrison,Male,232,-1.1748149900317333,37.12244136905388,2,0,S1027,S1042,S1031
ST14450,Taylor Sanchez,Female,252,-0.5630000705933673,36.65702842056506,2,0,S1011,S1010,S1030
ST14451,Jodi Mcbride,Female,327,-0.6152939452266171,36.82205248213114,10,0,S1010,S1026,S1046
ST14452,Gregory James,Male,309,-1.2574819401855626,36.55056955051297,3,0,S1045,S1043,S1031
ST14453,Nathaniel Blankenship,Male,252,-1.1508207797570802,37.5167639412426,9,0,S1044,S1010,S1019
ST14454,David Perez,Male,311,-1.3048056846607974,36.36288677887021,4,0,S1009,S1004,S1037
ST14455,Yolanda Mendoza,Female,354,-1.1239216312646927,35.94110878637267,10,0,S1020,S1047,S1007
ST14456,Scott Newman,Male,211,-1.0354913262141863,36.90700141230677,2,0,S1009,S1007,S1032
ST14457,Robert Singleton,Male,231,-0.9429672317539523,36.84380709641588,4,0,S1018,S1038,S1031
ST14458,Jacob Hodges Jr.,Male,208,-0.7996796675011328,36.679320734922364,5,0,S1047,S1026,S1040
ST14459,Brandon Dominguez,Male,207,-1.6979516442021823,36.65021863898259,7,0,S1045,S1034,S1006
ST14460,Bobby Frederick,Male,305,-0.7885427855091826,36.88276099547013,9,0,S1003,S1045,S1049
ST14461,Edward Garrison,Male,260,-1.2055685254547308,36.4848737423421,5,0,S1032,S1003,S1002
ST14462,Sydney Perez,Female,201,-1.5870583291703968,36.96907186389434,1,0,S1046,S1002,S1044
ST14463,Kelly Hall,Female,315,-1.411347879096446,37.34385370393215,5,0,S1019,S1001,S1034
ST14464,Amy Pena,Female,217,-1.9726366999880705,37.62069628779861,2,0,S1035,S1038,S1049
ST14465,Tiffany David,Female,275,-2.4342046546431337,37.00606349932732,1,0,S1031,S1042,S1023
ST14466,Kimberly Mcmahon,Female,284,-0.7192113713674263,36.69384899654288,5,0,S1001,S1043,S1045
ST14467,Cynthia Morton,Female,162,-1.4103732898204675,36.89975865976522,10,0,S1027,S1044,S1010
ST14468,Micheal Jones,Male,324,-1.0189796206933464,36.89107146066636,2,0,S1007,S1008,S1049
ST14469,Robert White,Male,269,-1.0907802510909939,36.83003101734456,10,0,S1002,S1040,S1007
ST14470,Joel Hodges,Male,310,-1.6553761576827355,37.58908463562509,10,0,S1004,S1041,S1020
ST14471,Brittany Frederick,Female,308,-1.053891906842666,36.6133619931697,1,0,S1006,S1029,S1008
ST14472,Adam Foley,Male,340,-1.3325630058421416,37.276327817996595,1,0,S1049,S1008,S1030
ST14473,Jose Smith,Male,289,-1.8377017892076124,37.54084849668421,2,0,S1012,S1026,S1023
ST14474,Amy Taylor,Female,216,-0.4737781375963055,37.18832090349881,2,0,S1006,S1028,S1017
ST14475,Christopher Anderson,Male,294,-0.7262607314993912,36.0767250962696,3,0,S1045,S1010,S1026
ST14476,Sandra Berry,Female,186,-0.8154257193326365,37.81352090711095,6,0,S1028,S1000,S1015
ST14477,Danielle Thompson,Female,275,-1.462797187123535,37.440018353054384,3,0,S1010,S1049,S1033
ST14478,David Bowman,Male,251,-0.9284603120314203,36.925915998440885,7,0,S1038,S1008,S1005
ST14479,Austin Bennett,Male,105,-0.21494712631183988,36.242670253489074,1,0,S1044,S1009,S1048
ST14480,Julia Lindsey,Female,238,-0.9295979581290953,37.74437193110072,7,0,S1009,S1029,S1018
ST14481,Jennifer Weaver,Female,365,-0.6636710651470551,36.12668235261165,2,0,S1024,S1038,S1013
ST14482,Kelly Hayden,Female,350,-1.0472707807052155,36.82570925169328,5,1,S1002,S1033,S1025
ST14483,Heather Jacobs,Female,315,-1.2154440246609683,36.649809776745506,4,0,S1007,S1014,S1023
ST14484,Paul Walton,Male,269,-1.4951599992496565,37.17441058233684,3,0,S1015,S1043,S1005
ST14485,Jason Gordon,Male,364,-0.04028167885583378,35.71830674103284,7,0,S1006,S1003,S1048
ST14486,Robert Clark,Male,259,-0.8900465344805917,36.93295314190208,1,0,S1020,S1042,S1018
ST14487,Jacob Evans,Male,247,-1.1467356255181311,36.5700097755276,1,0,S1000,S1042,S1021
ST14488,Jason Bennett,Male,370,-1.590732686636753,37.09922502924467,4,0,S1023,S1039,S1021
ST14489,Ernest Gonzalez,Male,194,-1.2261298795374236,35.972510346076234,8,0,S1023,S1018,S1012
ST14490,Jessica Little,Female,312,-1.3981221561834956,37.74106925131461,1,0,S1027,S1011,S1012
ST14491,Sharon Gibbs,Female,225,-1.1160742445240863,35.838580533643324,1,0,S1039,S1042,S1033
ST14492,Mariah Turner,Female,236,-2.0015473069375087,37.03549930882884,9,0,S1033,S1001,S1048
ST14493,Alexis Perez,Female,413,-1.2446850636301352,37.27846832446325,9,0,S1035,S1033,S1007
ST14494,John Owens,Male,231,-1.6135829884165547,37.30653076513573,4,0,S1003,S1016,S1028
ST14495,Stephen Ford,Male,100,-1.3533886144112484,37.66670722746312,3,0,S1018,S1028,S1023
ST14496,Anthony Gould,Male,196,-0.8171072913062081,37.219172399106654,4,0,S1038,S1020,S1015
ST14497,Tammy Phillips,Female,292,-1.7859291647992208,36.48078050261283,4,0,S1028,S1032,S1044
ST14498,John Hughes,Male,260,-1.3426967586338086,37.466980011882995,10,0,S1018,S1031,S1020
ST14499,Jeffrey George,Male,350,-1.6564127589987079,37.04580930485004,7,0,S1005,S1036,S1026
ST14500,Kayla Woods,Female,334,-1.6114079432966575,36.906151228525694,8,0,S1033,S1018,S1030
ST14501,Sheila Mendoza,Female,211,-0.9654656981456922,36.56722153193831,4,0,S1027,S1046,S1001
ST14502,Corey Weeks,Male,214,-1.63566823417662,37.44625988331625,2,0,S1049,S1026,S1019
ST14503,Willie Thomas,Male,119,-1.905514469606128,36.84472277917829,6,0,S1029,S1037,S1025
ST14504,Debra Johnson,Female,270,-1.6699515017798103,36.23139749578453,9,0,S1038,S1024,S1018
ST14505,Kelly Johnson,Female,243,-0.7886582106588771,36.29904136301884,8,0,S1003,S1043,S1014
ST14506,Rebecca Stevens,Female,308,-1.1667541121125233,36.73348555128352,3,0,S1033,S1030,S1013
ST14507,Dustin Williams,Male,221,-1.8250016252830137,37.382819586057316,6,0,S1006,S1007,S1025
ST14508,Barbara Gonzales,Female,347,-2.0040765049098637,37.243841562479524,8,0,S1040,S1023,S1045
ST14509,Phillip Johnson,Male,194,-1.2764794385110263,36.22635908415758,9,0,S1000,S1023,S1049
ST14510,Monica Knight,Female,235,-1.3500993630802929,36.32253703562816,5,0,S1000,S1044,S1006
ST14511,Walter Fitzpatrick,Male,227,-0.8034313381289679,36.16456491067543,9,0,S1029,S1013,S1048
ST14512,Mary Gonzales,Female,210,-1.6772808711196214,37.050700594386136,7,0,S1046,S1015,S1043
ST14513,Debra Thomas,Female,207,-1.0227867084183855,36.41974386777556,10,0,S1042,S1036,S1037
ST14514,Brandon Reyes,Male,309,-1.7538078124951775,36.85980738382866,8,0,S1029,S1038,S1010
ST14515,Amanda Turner,Female,262,-0.7837540685747546,35.92821671246678,9,0,S1004,S1041,S1026
ST14516,Cory Hudson,Male,400,-1.0225529478724489,37.26554821126877,4,0,S1029,S1036,S1047
ST14517,Roger Hernandez,Male,234,-1.6040571009224565,36.410898739942546,7,0,S1042,S1002,S1006
ST14518,Dawn Moon,Female,313,-1.5070425002837062,36.9042650965185,10,0,S1020,S1005,S1047
ST14519,Andrea Trevino,Female,347,-1.5810343047599045,37.761777291925775,3,0,S1000,S1028,S1034
ST14520,Karen Jones,Female,283,-1.199713215856872,36.779944550608,7,0,S1045,S1030,S1002
ST14521,Vicki Buckley,Female,251,-1.8461266634147213,37.7098234473956,1,0,S1001,S1020,S1041
ST14522,Angela Stevens,Female,319,-1.6533129988606077,36.12015049150075,9,0,S1010,S1029,S1041
ST14523,Luis Krause,Male,202,-1.153178595264076,37.994109693881896,6,0,S1049,S1014,S1044
ST14524,Tina Scott,Female,265,-0.641728997827128,37.00304840182328,5,0,S1013,S1004,S1015
ST14525,Stacy Olsen,Female,236,-0.7123155615351502,37.35292175765943,3,0,S1015,S1035,S1037
ST14526,Maurice Rose,Male,192,-1.4276796661292388,36.47424437221746,7,0,S1016,S1018,S1008
ST14527,Sara Lawrence,Female,258,-0.6122449700026518,37.71225743389466,4,0,S1019,S1016,S1037
ST14528,Renee Osborne,Female,318,-1.2199448968189108,36.62245702882909,8,0,S1031,S1022,S1019
ST14529,Robin Hamilton,Female,221,-1.8571527770283414,36.234401175353334,3,0,S1027,S1003,S1009
ST14530,Teresa Turner,Female,346,-1.3708809777768887,36.659951027236545,1,0,S1015,S1035,S1026
ST14531,Dr. Anthony Vargas,Male,330,-1.2140215845513795,36.62470344891621,2,0,S1009,S1007,S1006
ST14532,Deanna Holloway,Female,226,-1.6559906912606195,37.072078159434454,2,0,S1002,S1010,S1040
ST14533,Ryan Robinson,Male,291,-1.752424205127562,36.98009825053799,8,0,S1028,S1002,S1025
ST14534,John Hernandez,Male,268,-1.02287755214387,36.68189088016964,6,0,S1044,S1040,S1002
ST14535,Kimberly Cox,Female,193,-1.5835560212250979,36.95773742481926,4,0,S1006,S1029,S1043
ST14536,Jennifer Rivera,Female,384,-0.7876487598064452,36.48090301115139,10,0,S1017,S1027,S1001
ST14537,Christopher Olson,Male,281,-0.6967309512516758,36.647455711010586,7,0,S1007,S1030,S1043
ST14538,Andrea Edwards,Female,197,-1.2066195883924327,36.74884797174208,2,0,S1032,S1024,S1020
ST14539,Jessica Briggs,Female,264,-1.1795042893903558,36.66296855387087,8,0,S1021,S1037,S1019
ST14540,John Johnson,Male,261,-1.770827718996971,36.425909570800705,7,0,S1047,S1044,S1031
ST14541,Bailey Young,Female,371,-1.5355858825200448,36.56572570978835,7,0,S1021,S1042,S1022
ST14542,John Mullen,Male,383,-1.294575636730958,36.734993243554136,7,0,S1018,S1049,S1031
ST14543,Jared Atkinson,Male,242,-1.9922226143755883,36.34209634389408,7,0,S1000,S1007,S1035
ST14544,Lisa Martin,Female,254,-0.7867816362852854,36.641143386446565,4,0,S1005,S1001,S1011
ST14545,Erin Bennett,Female,237,-0.5254777243589479,37.02958608145723,4,0,S1015,S1034,S1045
ST14546,Angela Hogan,Female,373,-0.9119403421202881,36.674635348292234,4,0,S1010,S1014,S1009
ST14547,Joshua Vasquez,Male,231,-1.1415135285562568,36.7934270926808,1,0,S1010,S1023,S1029
ST14548,Tracy Morton,Female,175,-1.1882570755914614,36.08347860520781,8,0,S1012,S1020,S1022
ST14549,Wendy Smith,Female,271,-0.9979421512141957,36.29235530170995,1,0,S1013,S1021,S1006
ST14550,Casey Terrell,Male,357,-0.9022320611473553,36.35962239026534,4,0,S1023,S1029,S1027
ST14551,Melissa Serrano,Female,333,-1.144803689528314,35.7714093947502,9,0,S1004,S1005,S1042
ST14552,Laura Williams,Female,305,-1.1512103958817888,37.71656791431664,8,0,S1044,S1007,S1025
ST14553,Erin Williams,Female,266,-0.5964538935621786,36.83559319403607,1,1,S1016,S1021,S1036
ST14554,William Mendez,Male,441,-1.8291518418510828,37.63608346013983,4,0,S1019,S1040,S1030
ST14555,Cheryl Jackson,Female,245,-0.9955838489857085,36.98294975391533,10,0,S1008,S1038,S1018
ST14556,Wyatt Rodriguez,Male,184,-1.75079599263164,36.12163880448465,10,0,S1006,S1008,S1025
ST14557,Lisa Fox,Female,342,-1.2042231741559573,36.175174738635064,1,0,S1010,S1001,S1040
ST14558,Diane Brown,Female,242,-0.6496981500643765,37.173925614983524,1,0,S1012,S1018,S1031
ST14559,Debbie Schneider,Female,168,-1.4794919250191958,37.057805869753075,8,0,S1017,S1006,S1026
ST14560,Brendan Obrien,Male,207,-0.8494816931750108,36.31429128044356,3,0,S1010,S1039,S1027
ST14561,Andrew Phelps,Male,331,-1.3631401261445608,36.99840390631647,1,0,S1028,S1019,S1045
ST14562,Michael Patrick,Male,354,-1.8607701003050772,36.63225509320693,6,0,S1008,S1015,S1046
ST14563,Katrina Carter,Female,154,-0.8329785892824992,36.758046396425684,4,0,S1016,S1035,S1004
ST14564,James Roman,Male,305,-1.6118908670596244,37.39074034333622,1,0,S1011,S1034,S1016
ST14565,Victoria Parker,Female,306,-0.8760794074266048,36.94405006496899,2,0,S1026,S1038,S1015
ST14566,Cynthia Hernandez,Female,201,-0.8461335659862084,36.67872132378751,1,0,S1015,S1033,S1036
ST14567,Bobby Matthews,Male,306,-1.2739728941268207,37.07779275022292,2,0,S1010,S1014,S1030
ST14568,Brian Cole,Male,156,-1.1701356688259212,37.48040410420222,3,0,S1013,S1009,S1016
ST14569,Benjamin Townsend,Male,259,-1.395424631046678,36.819861706857566,8,0,S1001,S1034,S1039
ST14570,Lauren Higgins,Female,307,-1.6641944670609647,36.57622507464454,7,0,S1038,S1004,S1047
ST14571,Barbara Newman,Female,226,-0.39587771286800366,36.440007363117225,6,0,S1048,S1003,S1032
ST14572,Juan Matthews,Male,167,-0.8197031975616567,35.8536751224049,6,0,S1035,S1043,S1030
ST14573,Daniel Kennedy,Male,271,-0.8906963007162267,37.036143640595114,5,0,S1015,S1045,S1047
ST14574,Brooke Lee,Female,336,-0.6392744130038176,38.10454955783207,10,0,S1012,S1034,S1037
ST14575,Andre Farrell,Male,356,-1.2063642949671058,36.33926339058908,7,0,S1005,S1040,S1032
ST14576,Chelsea Jimenez,Female,247,-1.8125825490033827,37.751861193760156,4,0,S1009,S1002,S1013
ST14577,Jennifer Fletcher,Female,236,-1.2023013845868153,37.29228188850644,6,0,S1044,S1027,S1003
ST14578,Brandi Murphy,Female,121,-0.9381469411699277,36.947186244537434,3,0,S1028,S1021,S1046
ST14579,Mr. Ernest Sexton,Male,230,-1.6789338826186828,37.537862297427296,10,0,S1048,S1017,S1019
ST14580,Michael Smith,Male,261,-0.9447537831557926,36.55719084718954,2,0,S1011,S1020,S1043
ST14581,Tiffany Perry,Female,205,-1.9737279834106491,36.83458790247229,2,0,S1011,S1034,S1010
ST14582,William Hernandez,Male,138,-1.2280570558950177,36.89208145336042,5,0,S1047,S1023,S1026
ST14583,David Munoz,Male,261,-1.976067693045671,37.11655090297209,4,0,S1033,S1018,S1023
ST14584,Susan Le,Female,151,-2.15927466699441,36.61453605932684,4,0,S1021,S1002,S1042
ST14585,Patricia Welch,Female,278,-1.5343882717525312,35.89169424890175,3,0,S1049,S1028,S1009
ST14586,Robert Watson,Male,246,-0.40983243796091917,36.97303525647726,1,0,S1036,S1039,S1025
ST14587,Karen Holloway,Female,242,-1.0260252814210817,37.00656280822324,8,0,S1001,S1005,S1037
ST14588,Christine Cook,Female,234,-0.9890445810260209,36.28003728586679,1,0,S1044,S1031,S1014
ST14589,Nancy Wagner,Female,209,-1.3066249762573316,36.7412565831629,2,0,S1028,S1004,S1009
ST14590,Steve Chaney,Male,234,-1.9531589707218702,36.97189060138129,3,0,S1045,S1025,S1009
ST14591,Lisa Graham,Female,422,-0.9971683578034766,37.18357090519695,9,0,S1016,S1040,S1021
ST14592,Robert Gibson,Male,192,-1.5550375378637589,36.45643031896485,2,0,S1012,S1004,S1010
ST14593,Kimberly Ryan,Female,196,-0.7846371975061955,36.89724538763152,9,0,S1039,S1002,S1038
ST14594,Andrew Cook,Male,230,-0.8995225710251339,36.471036326702055,5,0,S1018,S1023,S1048
ST14595,Lori Conner,Female,248,-1.285163963912012,36.54276120189597,6,0,S1010,S1027,S1028
ST14596,Shawn Hickman,Male,366,-1.9460861360594677,37.152006604525376,3,0,S1004,S1041,S1015
ST14597,Lisa Hall,Female,227,-1.7328305213083561,37.12846102380322,1,0,S1047,S1007,S1028
ST14598,Kevin Cole,Male,336,-1.6179424619124152,36.51452969194106,7,0,S1048,S1022,S1007
ST14599,Matthew Williams,Male,338,-2.0396698292419417,36.25276893252095,4,0,S1020,S1000,S1004
ST14600,Sue King,Female,297,-1.8729236928185706,36.679770472714765,6,0,S1047,S1040,S1013
ST14601,Kiara Williams,Female,247,-1.4415885525379875,36.62576932148785,5,0,S1029,S1011,S1026
ST14602,Jerry Sanders,Male,302,-2.1142036390173775,37.6263289944815,6,0,S1041,S1031,S1042
ST14603,Tina Lang,Female,102,-1.2919630860660798,37.23963179620882,4,0,S1029,S1010,S1033
ST14604,Robin Payne,Female,275,-1.7132746255297446,36.56441352480554,5,0,S1026,S1040,S1007
ST14605,Kathryn Cisneros,Female,288,-0.7380228803472911,36.177441719038335,2,0,S1028,S1002,S1036
ST14606,Mark Torres,Male,223,-1.4412588429090665,36.802206817539414,7,0,S1023,S1039,S1021
ST14607,Amber Zhang,Female,331,-1.3686522818992761,36.27045588038638,2,0,S1017,S1016,S1036
ST14608,Matthew Roberts,Male,313,-2.127552217092191,37.278844870762974,3,0,S1014,S1049,S1004
ST14609,Cynthia Hays,Female,319,-0.5745288822093445,37.267464319841324,4,0,S1027,S1044,S1024
ST14610,Gary Gardner,Male,328,-0.8374544631469316,37.564771547745885,2,0,S1028,S1019,S1027
ST14611,Michael Miller,Male,226,-1.6591168158201177,36.02370733088207,4,0,S1046,S1028,S1029
ST14612,Theresa Smith,Female,195,-0.7868307781670792,37.542396456046454,10,0,S1033,S1037,S1009
ST14613,Nicole Scott,Female,297,-1.3980968492570245,36.04455345848198,2,0,S1024,S1013,S1044
ST14614,Megan Perry,Female,197,-1.221818763794687,36.72176468885497,7,0,S1015,S1045,S1016
ST14615,Christina Martin,Female,322,-1.4159188774121598,36.71783445872775,5,0,S1012,S1010,S1000
ST14616,Timothy Collins,Male,396,-1.2603433693597705,36.67240332591362,10,0,S1028,S1030,S1023
ST14617,Kimberly Jones,Female,273,-1.1808320794302554,37.1513136223966,9,0,S1023,S1013,S1040
ST14618,Shelley Farrell MD,Female,326,-2.0628537974583336,36.57816323863247,9,0,S1021,S1033,S1015
ST14619,Peggy Bauer,Female,166,-1.6621909623031392,36.51954907245146,1,0,S1041,S1047,S1009
ST14620,Traci Wilson,Female,287,-1.0279382717394683,35.174119410016345,10,0,S1025,S1033,S1012
ST14621,Bryan Miranda,Male,337,-1.7956873678538252,36.34734118586,6,0,S1011,S1023,S1008
ST14622,John Martinez,Male,184,-1.9681606602881776,36.983596927532844,2,0,S1035,S1005,S1011
ST14623,Diana Miller,Female,262,-1.9454396653223958,37.069120461746806,3,0,S1003,S1044,S1015
ST14624,Heather Hughes,Female,238,-1.6406541543124744,36.839513254945295,2,0,S1035,S1029,S1005
ST14625,Tony Swanson,Male,280,-1.5523439722030083,37.44284765661121,6,0,S1042,S1023,S1034
ST14626,Lisa Montes,Female,286,-1.0188156737940417,36.02017536205307,8,0,S1017,S1045,S1035
ST14627,Wendy Martin,Female,275,-1.7275621106988226,37.231885794960185,7,0,S1001,S1044,S1038
ST14628,Kelly Norris,Female,333,-0.6107887201253402,37.21616569552908,2,0,S1039,S1022,S1019
ST14629,Wendy Todd,Female,127,-1.3039312729611054,37.44817533329183,10,0,S1041,S1008,S1016
ST14630,Gina Price,Female,231,-1.0130692983745502,35.978020650568865,5,0,S1024,S1001,S1015
ST14631,Brian Hunt,Male,275,-2.338361714791718,37.120655810517384,10,0,S1011,S1019,S1046
ST14632,Daniel Lee,Male,212,-0.8247702658866862,36.5928347327909,8,0,S1009,S1043,S1011
ST14633,Raymond Adkins,Male,224,-1.8090567736570586,37.21380005084713,10,0,S1015,S1014,S1002
ST14634,Willie Perez,Male,198,-1.9510352805462576,37.623569327632396,4,0,S1001,S1037,S1021
ST14635,Susan Snyder,Female,378,-0.2973938087129606,36.123621581298835,7,0,S1029,S1011,S1036
ST14636,Jasmine Day,Female,327,-1.812110574330354,36.69676411906354,9,0,S1003,S1030,S1049
ST14637,Amanda Chavez,Female,277,-1.3481149699739803,35.7667836771792,6,0,S1029,S1012,S1006
ST14638,Henry Huerta,Male,278,-1.3251697760232366,36.83260703224744,1,0,S1009,S1003,S1027
ST14639,Mariah Perry,Female,193,-1.4206392320669108,37.609962978705326,1,0,S1030,S1049,S1033
ST14640,Wayne Atkins,Male,339,-0.48504274195286035,36.58764003536997,6,0,S1007,S1002,S1040
ST14641,Sarah Wheeler,Female,232,-1.3604093457387862,36.157862483622644,10,0,S1010,S1015,S1029
ST14642,Audrey Taylor,Female,314,-1.3383673469309303,36.436211386830195,5,0,S1003,S1037,S1025
ST14643,Whitney Swanson,Female,284,-1.851623189124421,36.96683464677128,5,0,S1014,S1034,S1044
ST14644,Lori Johnson,Female,229,-0.8509953556853326,36.2857481471841,8,0,S1034,S1005,S1048
ST14645,Evan Collins,Male,250,-1.144049950837436,37.377637226671716,6,0,S1000,S1023,S1049
ST14646,Edward Trevino,Male,300,-2.0974391061063784,36.285039330199446,7,0,S1023,S1043,S1026
ST14647,Elizabeth Maynard,Female,239,-1.1548587973815674,37.1190217633971,9,0,S1034,S1049,S1011
ST14648,David Gray,Male,330,-1.6804175799709966,36.82891686694092,4,0,S1044,S1030,S1035
ST14649,Gina Jenkins,Female,226,-3.119643257552053,36.578704115604566,6,0,S1037,S1034,S1026
ST14650,Kiara Jones,Female,244,-1.3826683814963412,36.952582871056784,7,0,S1038,S1047,S1020
ST14651,Elizabeth Johnson,Female,329,-1.1913538384333628,37.46529942636295,5,0,S1015,S1042,S1032
ST14652,Garrett Joseph PhD,Male,273,-1.8542537031606767,36.78343712211042,3,0,S1022,S1031,S1014
ST14653,Lindsey York,Female,438,-1.0188475231957932,36.27095001350564,4,0,S1026,S1022,S1031
ST14654,Brandon Baker,Male,365,-1.957016415228204,37.54923214569252,3,0,S1006,S1019,S1032
ST14655,Stacy White,Female,222,-1.0549044674219714,36.56880126167869,5,0,S1030,S1014,S1033
ST14656,Rebecca Hall,Female,283,-0.7041928882921829,36.27037036793449,3,0,S1002,S1037,S1008
ST14657,Ryan Pierce,Male,412,-1.976435534260029,37.334646793133125,5,0,S1047,S1010,S1000
ST14658,Scott Cain,Male,203,-0.6807369949573682,36.1674780789985,5,0,S1043,S1039,S1025
ST14659,Laura Vaughn,Female,273,-1.153323014920069,36.98671276558737,9,0,S1017,S1049,S1037
ST14660,Juan Evans,Male,311,-1.4943648817739048,37.215587569111996,2,0,S1011,S1048,S1020
ST14661,Paul Williams,Male,233,-2.009188234435615,37.50309083109932,10,0,S1024,S1035,S1010
ST14662,Jennifer Barrett,Female,288,-1.5771387226259046,37.19885079329258,6,0,S1021,S1011,S1000
ST14663,Amy Jones,Female,236,-1.3191209086401046,37.08621011110922,2,0,S1024,S1007,S1036
ST14664,Kevin Rodriguez,Male,415,-1.1097845230181007,36.92697952838896,8,0,S1041,S1009,S1034
ST14665,John Ward,Male,311,-1.0725419551928714,37.36601854019436,9,0,S1044,S1038,S1014
ST14666,Deborah Garza,Female,335,-1.6467746229134206,36.877510457741714,1,0,S1015,S1007,S1010
ST14667,Robert Miller,Male,335,-0.6793894692706668,37.918862575902224,4,0,S1033,S1015,S1008
ST14668,Matthew Carroll,Male,289,-1.1723226893018202,37.1165417164788,3,0,S1019,S1040,S1009
ST14669,Mark Smith,Male,225,-1.104208933157613,37.041925330346785,2,0,S1023,S1007,S1037
ST14670,Michael Jackson,Male,280,-1.3339549285695111,36.42390114169032,2,0,S1045,S1032,S1021
ST14671,Scott Hicks,Male,265,-1.5653605803542894,36.83164701163843,2,0,S1042,S1049,S1001
ST14672,Abigail Mills MD,Female,187,-2.1836477323193453,36.351733906245215,8,0,S1002,S1039,S1026
ST14673,Paula Lopez,Female,288,-1.906759010406252,36.71759138168106,4,0,S1031,S1016,S1015
ST14674,Amy Clark,Female,379,-0.9629878093284979,35.79161125639718,7,0,S1015,S1029,S1011
ST14675,Cheryl Rose,Female,357,-0.9472604712438875,36.86438579904064,3,0,S1032,S1039,S1008
ST14676,Jennifer Garza,Female,203,-1.1738569705199922,37.4339028112918,6,0,S1030,S1016,S1029
ST14677,Dwayne Wright,Male,241,-1.0117186995608343,36.33844292001413,9,0,S1000,S1032,S1019
ST14678,Caleb Fisher,Male,309,-0.7555885775851721,37.16918403029449,5,0,S1025,S1049,S1035
ST14679,Kathleen Levine,Female,228,-1.0742224999092012,36.838098821493766,2,0,S1002,S1006,S1031
ST14680,Cheryl King,Female,254,-1.26770036603457,37.470511769997465,7,0,S1035,S1020,S1044
ST14681,Cody Davidson,Male,183,-1.3094263051818311,36.84406271718274,5,0,S1020,S1015,S1030
ST14682,Michael Anderson,Male,175,-0.48388722125497996,36.89870095993266,2,0,S1047,S1036,S1029
ST14683,Yvette Mcgee,Female,199,-1.965404313444703,36.60168993621283,3,1,S1010,S1046,S1009
ST14684,Michael Anderson,Male,208,-1.5128113617054217,36.08875859283791,6,0,S1011,S1029,S1010
ST14685,Tyler Andrews,Male,407,-0.7910825425463685,36.709185693147475,10,0,S1027,S1043,S1019
ST14686,Mitchell Greer,Male,313,-2.25742611736726,36.5355807402879,8,0,S1022,S1024,S1046
ST14687,Brian Clark,Male,254,-0.8547895276477311,37.15668292523064,8,0,S1013,S1020,S1012
ST14688,Nathaniel Floyd,Male,293,-1.0637792363460274,35.648202176793305,2,0,S1032,S1000,S1034
